,Unnamed: 0,nomeRestaurante,curtidas,rating,dataVisita,dataPublicacao,comentario,titulo,IDUsuarioFK
2161,32043,Coco Bambu Conceito Vila Olímpia,0,5,2021-9-1,2021-9-22,Gostariamos de elogiar o ótimo atendimento do Alex e do Anderson! E comida uma delicia! Tudo limpinho e de acordo com as regras da pandemia.,Almoço especial,404greices
2162,176579,Coco Bambu Brasília Shopping,0,5,2014-7-1,2014-10-29,Disparado melhor custo beneficio da cidade. Excelente localização proximo ao lado. Ambiente amplo e agradável. Muito cheio sempre. Necessário chegar cedo.,Excelente custo beneficio,Rogério P
2163,817,Coco Bambu Lago Sul,0,5,2018-9-1,2018-10-2,Nada como um restaurante excelente para comemorar o aniversário de um familiar.Ambiente acolhedor e comida excepcional com preço razoável.,Aniversário,José Ventura  d... D
2164,106014,Coco Bambu Frutos do Mar,0,4,2014-3-1,2014-3-28,"Qualidade e preço condizentes com alto padrão de gastronomia! Muito bom gosto, seja na localização, no atendimento, no cardápio... Opções para todos os gostos... Recomendo e, numa próxima oportunidade, voltarei, com certeza!",Excelente opção!,CLAUDIO_ITO
2165,47247,Coco Bambu Frutos do Mar,0,5,2019-1-1,2019-1-9,"Ambiente agradável, comida excelente. Pedimos o nhoque de banana da terra e carne de sol de filé mignon e superaram as expectativas.",Comida ótima e local agradável!,fany2go
2166,153242,Coco Bambu Anhembi,0,5,2018-4-1,2018-4-29,Almoço em em família no Coco Bambu Anhembi... além de saborear pratos deliciosos ainda tivemos a sorte de sermos atendido pelo Garçom Chicão... atende muito bem e é engraçado kkkkkk,Almoço em Família ,Marcia B
2167,138976,Coco Bambu Rio Norte Shopping,0,5,2021-5-1,2021-5-8,"Estive com minha família do CocoBambu da unidade Norte Shopping e nos maravilhamos com os pratos servidos pela casa. Fomos fantasticamente atendidos pelo garçom  Carpegiani, sempre atencioso, carismático, simpático e pronto p nos atender. Com certeza voltaremos mais vezes.",Camarão dos Deuses,FlaviaFernandes
2168,15279,Coco Bambu Iguatemi Fortaleza,0,5,2021-7-1,2021-7-12,A comida e indiscutívelmente maravilhosa mas com o atendimento do Ivan fez uma experiência ainda mais agradável. Amei,Melhor atendimento,167antonion
2169,79187,Coco Bambu Meireles,0,5,2016-1-1,2016-2-11,"Mantém um excelente padrão de qualidade em todos os pratos. Atendimento muito bom. bom estacionamento. adorei a tapioca, uma delícia, além da pizza maravilhosa. Pra quem gosta de comer bem, pratos bem servidos.",Excelente,janu_riom
2170,86921,Coco Bambu Anália Franco,0,5,2018-3-1,2018-3-3,Muito Bom! Ambiente agradável e atendimento perfeito. Agradecimentos especiais ao garçom Marlon pelo atendimento ótimo.,Aniversário de casamento 3 anos,Rafael E
2171,152189,Coco Bambu Flamboyant,0,5,2019-2-1,2019-2-21,"Fui muito bem atendido pelo senhor Ivo. Pedimos um ""Peixe à delícia"", um excelente prato de filé de peixe ao molho cremoso com banana frita, muito bom! Recomendo!",Excelente comida e atendimento,jivagoc592
2172,11438,Coco Bambu Market Place,0,5,2017-12-1,2017-12-30,"Ambiente maravilhoso com uma culinária incrível.  Fomos atendidos pelo sr. Luiz Martins, só tenho elogios.  Pretendo voltar outras vezes.",Excelente ,Diógenes S
2173,154862,Coco Bambu Conceito Pátio Paulista,0,5,2022-3-1,2022-3-20,Frequentamos a casa deste o início e a forma carinhosa que somos atendidos faz com que a gente retorne aqui sempre.  Agradecemos muito ao Leonardo e Marcelino. Vocês são excelentes! A noite é sempre especial. Equipe maravilhosa!Mais,Ótimo atendimento,Wagnercarina
2174,174192,Coco Bambu Águas Claras,3,5,2019-6-1,2019-6-26,Guilherme nos atendeu de forma impecável quando fui com minha família ao coco bambu águas claras para comemorar meu aniversário,Almoço,RomuloM92
2175,153147,Coco Bambu Meireles,0,5,2019-2-1,2019-2-6,Consumimos carne de sol a sertaneja e camarão Iracema. Prato excelente!! Ambiente ótimo e excelente atendimento pelo Abraão e Paulinho,Almoço,Ana Mara  A
2176,88252,Coco Bambu Frutos do Mar,0,5,2013-5-1,2013-5-21,"Estive por recomendação em 2011 e amei. Quando marquei minhas férias para retornar à Fortaleza, pensei na mesma hora, vou ao Coco Bambu de novo e comer o mesmo prato que comi em 2011, ""BINGO"" , foi perfeito, não deixem de ir e experimentar a...Mais",Maravilhoso!!!!,LilianS310
2177,47137,Coco Bambu Bahia,0,5,2020-3-1,2020-3-5,"Comida, ambiente e atendimento ótimos! Garçom Renan nota 10... Recomendo para quem quer comemorar aniversário!",Almoço,carolinacA6304IX
2178,176696,Coco Bambu Conceito São Bernardo Do Campo,0,5,2021-8-1,2021-8-13,"Garcon Raphael ágil e atencioso e educado , ambiente gostoso e familiar, música ao vivo, e comida impecável",Comemoração de aniversário,reginaldop461
2179,166278,Coco Bambu JK,2,5,2020-10-1,2020-10-23,O Maître e garçon foi ótimo ( Daniel e Israel ). O atendimento e a supresa do bolo foi sensacional..Mais,Aniversário de famíliar,felipecD9413RJ
2180,18614,Coco Bambu Recife,0,5,2018-6-1,2018-6-13,"Ótimo atendimento, preço  acessível e Shopp basntante gelado além de um variedade de pratos com camarão.",Encontro de família ,Wellkens D
2181,13028,Coco Bambu Recife,0,5,2019-6-1,2019-6-30,Atendimento excelente da dupla Henrique e Eduardo Santana. Comida e ambiente maravilhoso. Retornaremos com a família com certeza.,Jantar em Família,Palloma C
2182,104632,Coco Bambu Bahia,0,5,2017-1-1,2017-1-20,"Local muito bom. Havia uma boa música, o ambiente é agradável, comida boa, etc. Quanto ao preço, não é barato, mas também é nada do outro mundo. Achei tudo muito bom, mas como sou bem criterioso e comparo o atendimento, achei que os garçons poderiam...Mais",Almoço com Esposa,137georgep
2183,65570,Coco Bambu Frutos do Mar,1,5,2019-7-1,2019-7-27,10 Seu Neto Ambiente excelente e comida de boa qualidade.  Otimo para trazer a familia com abiente agradavel e musica boa,Peixe a camarao,Luis G
2184,162990,Coco Bambu Lago Sul,1,5,2014-10-1,2015-4-5,"A melhor opção de frutos do mar de BSB! Tem que ir cedo! E o melhor é poder sair com o resto da comida numa marmita e ainda fazer uma segunda refeição, pois é bem servido!",Melhor dos melhores,Ado-Tina-Helena
2185,144633,Coco Bambu Bahia,0,5,2016-6-1,2016-7-6,"Pensou em frutos do mar o restaurante Coco Bambu em Salvador é o mais indicado com comida boa e bem servida!!! Dica: prato para 2 comem 3 de 3 comem 4....Sim comida farta e de boa qualidade, além do ambiente ótimo!!!",Coco Bambu,JanaTheBest80
2186,69064,Coco Bambu Bahia,0,5,2018-8-1,2018-8-27,"Excelente custo beneficio! Atendimento diferenciado para os aniversariantes! Espaço para crianças,e ambiente agradável e tranquilo para os adultos.",Melhor restaurante para comemorar aniversários!,Angelina L
2187,130764,Coco Bambu Iguatemi Brasilia,1,5,2021-6-1,2021-6-8,Sr. Iorlando e Cristian foram incríveis! Atendimento e cortesia excelentes! Comida boa como sempre.  Música maravilhosa e ambiente aconchegante.  Obrigada! ❤️,Atendimento excelente,thyellel2021
2188,127643,Coco Bambu Lago Sul,0,5,2022-8-1,2022-8-1,Excelente atendimento do sr. Ribamar. Restaurante Muito bom para almoço de aniversário  e reuniões de negócio,Comemoração de aniversário,673adrianas
2189,128053,Coco Bambu Brasília Shopping,1,4,2015-5-1,2015-6-5,"Ambiente agradável, é um restaurante que sempre está muito frequentado, fui no Coco Bambu do Brasília Shopping. Local de fácil acesso e com segurança.",Camarão delicioso,MagaliBrito
2190,182392,Coco Bambu Lago Sul,0,5,2016-3-1,2016-3-5,"Este é uma das poucas exceções de Brasília! Atendimento muito bom, ambiente excelente. Comida deliciosa é muito bem servido",Um dos melhores de Brasília ,Gustavo R
2191,41096,Coco Bambu Brasília Shopping,0,5,2018-4-1,2018-5-2,"Local bem sofisticado, ágeis no preparo do prato e excelente atendimento, clima agradável. Pratos bem fartos.",Agilidade e bom atendimento,LuizEliezer
2192,81265,Coco Bambu Recife,0,5,2022-7-1,2022-7-1,"Ontem fiz uma avaliação elogiando a Bianca, o Jaime e o Eduardo, porém esqueci de falar da moça da limpeza, a qual, infelizmente, não guardei o nome, mas isso não retira o excelente trabalho. Ela é muito organizada e atenciosa. Em todas as vezes que...Mais",Sobre a limpeza,Andressagouveia
2193,49817,Coco Bambu Lago Sul,0,5,2013-6-1,2014-3-27,"Atendimento de qualidade, vista boa do lago sul, um pouco caro mas vale os centavos (principalmente para alguma comemoração). Faça reserva porque é bem concorrido.",Experimentem o camarão internacional,Flávio S
2194,187163,Coco Bambu Bahia,0,5,2017-6-1,2017-6-2,"Meu marido e eu fomos muito bem atendidos pelo garçom Dailson, muito atencioso. Almoçamos o Camarão Iemanjá, prato para 2, muito bem servido. Optamos pela torta cremosa de banana como sobremesa, ela é dos deuses!! Ambiente aconchegante, limpo, bem localizado e harmonioso. Tinha música ao...Mais",Excelente,alcionesumai
2195,108763,Coco Bambu JK,0,5,2016-1-1,2016-7-25,Os pratos são de uma variedade imensa todos bem servidos o atendimento parece até exclusivo para com os clientes de tanta atenção . os sabores e aromas dos pratos prontos enche os olhos .,PRATOS EXCELENTES,alexf853
2196,4562,Coco Bambu Sul Restaurante,1,5,2019-9-1,2019-9-9,"Ótimo atendimento, comida maravilhosa, tanto os pratos principais quanto a sobremesa, ambiente ótimo para sair com amigos e com a família! E preço equivale à qualidade!",Garçom Marcílio,melissalins2
2197,183556,Coco Bambu Anália Franco,0,5,2019-9-1,2019-9-3,Excelente local e atendimentos de Ricardo Mombaça e metre Fábio brasilia . Indico para todos. Vale a pena conhecer.,Almoço,Neidearan
2198,115042,Coco Bambu Lago Sul,0,5,2017-1-1,2017-3-14,"Alem de ótimas opções de prato, eles são bem servidos. Comem tranquilamente mais de 3 pessoas. Se for apenas o casal podem solicitar meio prato.",Comida boa e farta,RodMAlves
2199,47763,Coco Bambu Frutos do Mar,0,5,2017-8-1,2018-7-24,"Demos uma passada no coco bambu de Fortaleza pra comemorar meu aniversário. Pratos de excelente qualidade, ótimo atendimento. Na próxima oportunidade de ficar em Fortaleza com certeza voltaremos ...",Top,marcelcorso
2200,186208,Coco Bambu Lago Sul,0,5,2018-7-1,2018-7-25,"Excelente atendimento do Douglas, educado e prestativo. Lugar agradável e requintado. Preço justo também.",Almoço com amigos.,Rodrigo S
2201,184598,Coco Bambu Anália Franco,0,4,2018-6-1,2018-7-18,"Agradeço pela atenção e o excelente atendimento do Sr. Bruno Romão.  Estivemos comemorando 8 meses de casados, e fomos muito bem atendidos, e a comida estava simplesmente divina.",Jantar 8 meses de casamento,fariasfg
2202,77878,Coco Bambu Market Place,1,5,2018-2-1,2018-2-9,"Local agradável, com especial atenção do garçom Dourado. Comida primorosa ambiente gostoso, Aos domingos tem excelente música ao vivo com Rebeca Elts e Sérgio Souza.",Atendimento primorso,Bethlusi
2203,100405,Coco Bambu Águas Claras,1,5,2019-11-1,2019-11-29,"Muito bom! Excelente  Amei o atendimento do Charles, ele é muito atencioso. Nos indicou pratos bons da casa. Top",Jantar com namorado,G5188RGjacquelinea
2204,48812,Coco Bambu Bahia,0,5,2018-8-1,2018-8-26,"Adoramos o almoço. Optamos pelo prato ""camarão praia de Olinda"". O local também é agradável, além de uma excelente música.",Comida ótima!,PRevault
2205,133702,Coco Bambu JK,0,5,2017-10-1,2017-10-9,"Restaurante excelente, ótimo atendimento pelo garçom Clayton Viana e não deixe de apreciar a sobremesa de cocada com sorvete.",Atendido por clayton viana,Hellem N
2206,31783,Coco Bambu Frutos do Mar,0,4,2016-4-1,2016-4-6,"Menu bem variado, carta de vinho extensa e vista excelente do deck. Aconselho para o início de noite para tomar vinho com petiscos (lula a dorê, costela de tambaqui), ou após as 21h para um jantar (vá com fome, pois qualquer escolha vem em grande...Mais",Excelente custo/benefício ,hemaxol
2207,118912,Coco Bambu Águas Claras,1,5,2017-9-1,2017-9-13,"Um dos melhores restaurantes que já fui, sou do Rio grande do Sul, estou em Brasília a passeio, fui comemorar o aniversário de uma amiga no coco bambu de águas claras e fiquei maravilhado com o ambiente e comidas! Gostei muito da música, e não...Mais",Excelente ambiente,Juninho A
2208,102510,Coco Bambu Frutos do Mar,0,5,2022-7-1,2022-7-9,"Atendimento do Garçom França. Atendimento foi espetacular do começo ao fim, super atencioso, prestativo e fez questão de deixar tudo perfeito para esse momento ímpar em meu relacionamento. O local estava sensacional, coadunado mais ainda com a perfeição da noite.Mais",Jantar romântico,56hiama
2209,107306,Coco Bambu - Dom Pastel,0,5,2018-1-1,2018-1-12,Camarão de Olinda top  Atendimento do garçom Antonione de primeira linha Bebi uma Caipi de seriguela com gengibre indescritível,Espetacular 👏👏👏👏👏☀️☀️☀️,andreganimi
2210,150323,Coco Bambu JK,1,5,2021-1-1,2021-1-10,"Atendimento muito bom ! Atencioso, rápido e prestativo. Comida foi muito boa e o prato recomendado foi excelente",Almoço em família ,stephaniex2021
2211,89254,Coco Bambu Recife,0,4,2021-9-1,2021-9-13,"Atendimento bom do Nascimento  porém não tem desconto para aniversariante, como também o aniversariante é criança, no caso do parque.",Comemoração,310andrezap
2212,77902,Coco Bambu Lago Sul,0,5,2018-7-1,2018-7-10,"Prato maravilhoso, bem como o atendimento... pelo garçom patrick, muito cortês.  Fomos muito bem atendidos pelo Patrick",Jantar,Alan T
2213,20484,Coco Bambu Recife,0,5,2019-10-1,2019-10-14,"O atendimento da Juliana Karla foi extraordinário. Atenciosa e Cortez, excelente profissional. Nos serviu muito bem. O prato indicado por ela ultrapassou nossas expectativas. Muito bom e gostoso.",Comemoração do primeiro mês,Silvarogeriokarcio
2214,72402,Coco Bambu Sul Restaurante,0,5,2017-9-1,2017-9-2,"Atendidos pelo José, muito bom. O peixe coco bambu é fantástico. Espaço para crianças, ambiente agradável, música de bom gosto.",Almoço,Carlos Henrique A
2215,42944,Coco Bambu JK,0,4,2015-2-1,2016-1-7,"Um excelente restaurante com ambiente agradável e comida gostosa. As porções são muito bem servidas, portanto é recomendável ir em grupo.",Ambiente agradável e comida boa,Sil_0511
2216,177154,Coco Bambu Market Place,0,5,2017-8-1,2017-8-24,Comida maravilhosa e com preço justo! Lugar muito agradável e acessível! Fomos muito bem atendidos pelo funcionário Edvaldo!!,Atendimento,Francine P
2217,83978,Coco Bambu Londrina,0,5,2021-11-1,2021-11-22,"Ambiente agradável com música ao vivo de seleto repertório. Atendimento excelente, destacando cuidado do Leonardo em todos os momentos que estive no recinto.  Comida, sensacional, prato tranquilamente satisfaria três pessoas",Ambiente agradável comida maravilhosa,399arianef
2218,5502,Coco Bambu,0,5,2019-11-1,2019-11-21,"Showw, comida maravilhosa e excelente atendimento do Jean Carlos que cuidou da nossa mesa no meu aniversário!",Aniversário ,703danielej
2219,63693,Coco Bambu Brasília Shopping,0,5,2021-6-1,2021-6-10,"Gostaria de agradecer pelo atendimento excepcional do garçom Domingos, atendimento de excelência! Parabéns a toda equipe, recomendo a todos os clientes o Coco Bambu do Brasília shopping!!!",Jantar maravilhoso,v_niasilv_rios
2220,8127,Coco Bambu Market Place,0,5,2017-9-1,2017-9-24,"Minha esposa grávida teve atendimento preferencial na recepção, a comida estava excelente e o garçom Raimundo Nonato foi muito atencioso e cordial. Recomendo muito o restaurante.",Almoço de família - ótimo,paulorbserem
2221,136474,Coco Bambu Brasília Shopping,1,5,2016-9-1,2016-9-27,"Mais uma vez fui ao Restaurante Coco Bambu do Shopping Brasília e fiquei muito satisfeito. Além do ambiente agradável, dos pratos caprichados e fartos, merece destaque o atendimento sempre muito atencioso e prestativo.",Atendimento Nota 10,renaldofilho
2222,66787,Coco Bambu Canoas,0,5,2022-3-1,2022-3-14,"Excelente atendimento, Robson Santos muito atencioso, ambiente muito bom. Camarão Internacional muito gostoso.",Jantar em família,leticep2022
2223,52698,Coco Bambu Anália Franco,0,5,2019-10-1,2019-10-4,"Fui atendido pelo Ricardo Mombaça, um ótimo atendimento, tive um almoço de negócios muito agradável.",Almoço,Renan D
2224,36950,Coco Bambu - Dom Pastel,0,5,2018-3-1,2018-8-27,"ambiente de facil acesso, bem climatizado e bem organizado, com local adequado para crianças. garçons muitos educados.",por que  satisfez a minha expectativa,Mauricio V
2225,116498,Coco Bambu Águas Claras,2,5,2018-7-1,2018-8-6,"Excelente atendimento, cortesia e prontidão é a chave do atendimento prestado pelo colaborador Caio . Fácil acesso e cardápio variado, inclusive para vegetarianos.",Aniversário minha filha,Júlio C
2226,156640,Coco Bambu - Dom Pastel,0,5,2017-12-1,2017-12-22,"Gostei muito do atendimento, os garçons Joncelino e Eduardo muito atenciosos, amei o carregador portátil tecnologia de primeira. Arrasouuuu💋💟👏",Confraternização,Pricilinha M
